#,,,,,,,,,,,,
# Results on Fri,30 Sep 2022 16:19:12 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML,like Gecko) Chrome/105.0.0.0 Safari/537.36,,,,,,,,,,,
# Design number was non-random = 11,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1664555166343,NULL
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,0,0,consent,NULL,Button,agree,Click,Click,1664555176741,NULL
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1664555176749,NULL
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,1,0,instructions,NULL,PennController,1,_Trial_,Start,1664555176762,NULL
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,1,0,instructions,NULL,Var,ID,Final,5dc9afa52b1e546c412adfba,1664555186604,Value at the end of the trial
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,1,0,instructions,NULL,PennController,1,_Trial_,End,1664555186604,NULL
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,Start,1664555186611,NULL
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,2,0,race-trial,NULL,Var,race_1,Final,Skin color,1664555246727,Value at the end of the trial
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,2,0,race-trial,NULL,Var,race_2,Final,Hair type,1664555246727,Value at the end of the trial
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,2,0,race-trial,NULL,Var,race_3,Final,Certain medical conditions,1664555246727,Value at the end of the trial
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,2,0,race-trial,NULL,Var,race_4,Final,Facial features,1664555246727,Value at the end of the trial
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,2,0,race-trial,NULL,Var,race_5,Final,Height,1664555246727,Value at the end of the trial
1664555248,baac5ddfd2eb1e27789822513d93a34a,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,End,1664555246727,NULL
#,,,,,,,,,,,,
# Results on Fri,30 Sep 2022 16:29:39 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Linux; Android 9; SM-G955U) AppleWebKit/537.36 (KHTML,like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36,,,,,,,,,,,
# Design number was non-random = 15,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1664555306593,NULL
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,0,0,consent,NULL,Button,agree,Click,Click,1664555312082,NULL
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1664555312085,NULL
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,1,0,instructions,NULL,PennController,1,_Trial_,Start,1664555312092,NULL
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,1,0,instructions,NULL,Var,ID,Final,5f3dc15f3f4f6a1e4390d10a,1664555321007,Value at the end of the trial
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,1,0,instructions,NULL,PennController,1,_Trial_,End,1664555321007,NULL
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,Start,1664555321016,NULL
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,2,0,race-trial,NULL,Var,race_1,Final,Speed,1664555379236,Value at the end of the trial
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,2,0,race-trial,NULL,Var,race_2,Final,Competition,1664555379237,Value at the end of the trial
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,2,0,race-trial,NULL,Var,race_3,Final,Training,1664555379237,Value at the end of the trial
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,2,0,race-trial,NULL,Var,race_4,Final,Perseverance,1664555379237,Value at the end of the trial
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,2,0,race-trial,NULL,Var,race_5,Final,Effort,1664555379237,Value at the end of the trial
1664555379,0c58f4ce2101ffccca927d6c603cc326,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,End,1664555379238,NULL
#,,,,,,,,,,,,
# Results on Fri,30 Sep 2022 16:31:33 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Linux; Android 12; SM-A125U) AppleWebKit/537.36 (KHTML,like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36,,,,,,,,,,,
# Design number was non-random = 16,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1664555439671,NULL
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,0,0,consent,NULL,Button,agree,Click,Click,1664555446759,NULL
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1664555446768,NULL
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,1,0,instructions,NULL,PennController,1,_Trial_,Start,1664555446785,NULL
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,1,0,instructions,NULL,Var,ID,Final,5dead51bb48fa7200b3d0dd8,1664555449790,Value at the end of the trial
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,1,0,instructions,NULL,PennController,1,_Trial_,End,1664555449790,NULL
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,Start,1664555449801,NULL
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,2,0,race-trial,NULL,Var,race_1,Final,Runners,1664555494697,Value at the end of the trial
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,2,0,race-trial,NULL,Var,race_2,Final,Finish line ,1664555494697,Value at the end of the trial
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,2,0,race-trial,NULL,Var,race_3,Final,Aid stations ,1664555494697,Value at the end of the trial
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,2,0,race-trial,NULL,Var,race_4,Final,Runners number bibs ,1664555494697,Value at the end of the trial
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,2,0,race-trial,NULL,Var,race_5,Final,Starting pistol,1664555494697,Value at the end of the trial
1664555493,62e133a9a76915b091955b5e4d76ff46,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,End,1664555494698,NULL
#,,,,,,,,,,,,
# Results on Fri,30 Sep 2022 16:35:13 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,,,,,,,,,,,,
# Design number was non-random = 17,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1664555586715,NULL
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,0,0,consent,NULL,Button,agree,Click,Click,1664555615576,NULL
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1664555615578,NULL
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,1,0,instructions,NULL,PennController,1,_Trial_,Start,1664555615582,NULL
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,1,0,instructions,NULL,Var,ID,Final,5c4eba38889752000156e096,1664555641318,Value at the end of the trial
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,1,0,instructions,NULL,PennController,1,_Trial_,End,1664555641318,NULL
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,Start,1664555641320,NULL
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,2,0,race-trial,NULL,Var,race_1,Final,car,1664555714081,Value at the end of the trial
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,2,0,race-trial,NULL,Var,race_2,Final,person,1664555714081,Value at the end of the trial
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,2,0,race-trial,NULL,Var,race_3,Final,run,1664555714081,Value at the end of the trial
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,2,0,race-trial,NULL,Var,race_4,Final,challenge,1664555714081,Value at the end of the trial
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,2,0,race-trial,NULL,Var,race_5,Final,compleate,1664555714081,Value at the end of the trial
1664555713,52fc23019cb9bade005210136df0eb7d,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,End,1664555714081,NULL
#,,,,,,,,,,,,
# Results on Fri,30 Sep 2022 16:35:49 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML,like Gecko) Chrome/105.0.0.0 Safari/537.36,,,,,,,,,,,
# Design number was non-random = 17,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1664555749,2392e582fd9261eaa46861faa901011b,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1664555652036,NULL
1664555749,2392e582fd9261eaa46861faa901011b,PennController,0,0,consent,NULL,Button,agree,Click,Click,1664555672584,NULL
1664555749,2392e582fd9261eaa46861faa901011b,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1664555672586,NULL
1664555749,2392e582fd9261eaa46861faa901011b,PennController,1,0,instructions,NULL,PennController,1,_Trial_,Start,1664555672589,NULL
1664555749,2392e582fd9261eaa46861faa901011b,PennController,1,0,instructions,NULL,Var,ID,Final,6152095d0b65b445c020dab6,1664555689315,Value at the end of the trial
1664555749,2392e582fd9261eaa46861faa901011b,PennController,1,0,instructions,NULL,PennController,1,_Trial_,End,1664555689315,NULL
1664555749,2392e582fd9261eaa46861faa901011b,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,Start,1664555689315,NULL
1664555749,2392e582fd9261eaa46861faa901011b,PennController,2,0,race-trial,NULL,Var,race_1,Final,Physical features,1664555749663,Value at the end of the trial
1664555749,2392e582fd9261eaa46861faa901011b,PennController,2,0,race-trial,NULL,Var,race_2,Final,Individuals vs groups,1664555749663,Value at the end of the trial
1664555749,2392e582fd9261eaa46861faa901011b,PennController,2,0,race-trial,NULL,Var,race_3,Final,fear and hate,1664555749663,Value at the end of the trial
1664555749,2392e582fd9261eaa46861faa901011b,PennController,2,0,race-trial,NULL,Var,race_4,Final,uncertainty and resentment,1664555749663,Value at the end of the trial
1664555749,2392e582fd9261eaa46861faa901011b,PennController,2,0,race-trial,NULL,Var,race_5,Final,diversity and richness,1664555749663,Value at the end of the trial
1664555749,2392e582fd9261eaa46861faa901011b,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,End,1664555749663,NULL
#,,,,,,,,,,,,
# Results on Fri,30 Sep 2022 16:36:41 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (X11; CrOS x86_64 14989.85.0) AppleWebKit/537.36 (KHTML,like Gecko) Chrome/105.0.0.0 Safari/537.36,,,,,,,,,,,
# Design number was non-random = 19,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1664555759263,NULL
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,0,0,consent,NULL,Button,agree,Click,Click,1664555761774,NULL
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,0,0,consent,NULL,PennController,0,_Trial_,End,1664555761779,NULL
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,1,0,instructions,NULL,PennController,1,_Trial_,Start,1664555761785,NULL
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,1,0,instructions,NULL,Var,ID,Final,57db16a1a4e40600014e9040,1664555776314,Value at the end of the trial
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,1,0,instructions,NULL,PennController,1,_Trial_,End,1664555776314,NULL
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,Start,1664555776317,NULL
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,2,0,race-trial,NULL,Var,race_1,Final,skin color,1664555800325,Value at the end of the trial
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,2,0,race-trial,NULL,Var,race_2,Final,hair style,1664555800326,Value at the end of the trial
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,2,0,race-trial,NULL,Var,race_3,Final,body shape,1664555800326,Value at the end of the trial
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,2,0,race-trial,NULL,Var,race_4,Final,hair color,1664555800326,Value at the end of the trial
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,2,0,race-trial,NULL,Var,race_5,Final,face shape,1664555800326,Value at the end of the trial
1664555801,f8e4512bfbe7ee5e9a93d1755e0d27e5,PennController,2,0,race-trial,NULL,PennController,2,_Trial_,End,1664555800326,NULL
#,,,,,,,,,,,,
# Results on Fri,30 Sep 2022 16:40:18 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Linux; Android 12; SM-S901U) AppleWebKit/537.36 (KHTML,like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36,,,,,,,,,,,
# Design number was non-random = 20,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. PennElementType.,,,,,,,,,,,,
# 9. PennElementName.,,,,,,,,,,,,
# 10. Parameter.,,,,,,,,,,,,
# 11. Value.,,,,,,,,,,,,
# 12. EventTime.,,,,,,,,,,,,
# 13. Comments.,,,,,,,,,,,,
1664556018,f32f3a2b2c60c8f9b9ac78ee9e93d90e,PennController,0,0,consent,NULL,PennController,0,_Trial_,Start,1664555954541,NULL
